ID,Language_ID,Name,Description,Alternation_Type,Coding_Frames_Text,Complexity
3395401821,icel1247,Caused-motion from intransitive,"<SPAN STYLE= """" >Several intransitive verbs in Icelandic can occur in the Caused-Motion construction with a dative object and directional phrase (see Bar&eth;dal 2001a: Ch. 6).</SPAN>",Uncoded,,
3402163717,icel1247,Ambitransitive,"<SPAN STYLE= """" >This transitive verb alternates with an intransitive variant, and there is no marking on the verb. The subject of the intransitive becomes the object of the transitive and changes its case marking from nominative to accusative.</SPAN>",Uncoded,,
3402190032,icel1247,Accusative Subject Ambitransitive vs. Transitive,"<SPAN STYLE= """" >These are intransitive verbs with accusative subjects which seem to be derived from corresponding transitive verbs with accusative objects. </SPAN>",Uncoded,,
3402288960,icel1247,It&ndash;he alternation,"<SPAN STYLE= """" >This alternation between an expletive and a personal pronoun in the masculine is found with zero-valent verbs like weather verbs. It is typically found with verbs of heavenly omission.</SPAN>",Uncoded,,
3402502022,icel1247,Dative Subject Ambitransitive vs. Transitive,"<SPAN STYLE= """" >These are intransitive verbs with dative subjects which seem to be derived from corresponding transitive verbs with dative objects. </SPAN>",Uncoded,,
3405196835,icel1247,Middle,"<SPAN STYLE= """" >This construction is an intransitive alternant of a transitive verb, and it denotes a property of the subject referent, one of the characteristics of middles. </SPAN>",Uncoded,,
3405218271,icel1247,Mediopassive (middle),"<SPAN STYLE= """" >This construction is coded with an </SPAN><SPAN STYLE= ""font-family: 'Arial Italic';font-style:italic;"" >-st</SPAN><SPAN STYLE= ""font-family: 'Arial Italic';"" > </SPAN><SPAN STYLE= """" > form, originally a cliticization of the reflexive pronoun. The alternation mostly involves simple transitive verbs which becomes intransitive through the addition of the </SPAN><SPAN STYLE= ""font-style:italic;"" >-</SPAN><SPAN STYLE= ""font-family: 'Arial Italic';font-style:italic;"" >st</SPAN><SPAN STYLE= """" > morpheme, denoting a middle reading, but this construction can also have intransitive verbs as input.<BR>With some verbs he former subject be added as accusative argument optionally (cf. ex.147).</SPAN>",Coded,,
3405386312,icel1247,Reflexive (mediopassive form),"<SPAN STYLE= """" >This alternation involves a simple verb and a suffixed variant of this same verb, which has developed from the reflexive pronoun. There is no formal difference between this construction and the Mediopassive (middle) construction. </SPAN>",Coded,,
3405718690,icel1247,Nominative Passive,"<SPAN STYLE= """" >The passive construction is regularly formed in Icelandic with the accusative object promoted to subject, changing its case to the nominative, and with the verb complex occurring with the auxiliary 'be' and the past participle of the main verb. </SPAN>",Coded,,
3405788838,icel1247,Impersonal passive,"<SPAN STYLE= """" >Originally, this impersonal passive was only found for intransitive and monotransitive verbs, but has during the last 15&ndash;20 years been extended to transitive predicates, resulting in what has been called the &quot;New Passive&quot; in Icelandic (cf. Bar&eth;dal &amp; Moln</SPAN><SPAN STYLE= ""font-family: 'Helvetica';"" >&aacute;r 2003). The new passive does not promote the object to subject position but keeps it in situ. Example: <BR></SPAN><SPAN STYLE= ""font-family: 'Helvetica';font-style:italic;"" >&THORN;a&eth; var keypt b&oacute;kina</SPAN><SPAN STYLE= ""font-family: 'Helvetica';"" > (it was bought book-the.acc). This is a systematic alternation found for all predicates, not tied to any specific verb classes. <BR><BR>The standard story is that only unergatives can occur in the Impersonal passive and not unaccusatives. This, however, seems to be changing and unaccusatives are gradually getting more accepted in this construction. Dative Subject predicates are not found in this construction, or any other passive construction for that matter.</SPAN>",Coded,,
3405909238,icel1247,PP vs. Genitive Object,"<SPAN STYLE= """" >A subset of verbs in Icelandic have a choice between genitive objects or prepositional objects. </SPAN>",Uncoded,,
3405913708,icel1247,Genitive Passive,"<SPAN STYLE= """" >The passive construction is regularly formed in Icelandic with the genitive object promoted to subject, keeping its case marking, and with the verb complex occurring with the auxiliary 'be' and the past participle of the main verb. </SPAN>",Coded,,
3405967720,icel1247,Dative passive,"<SPAN STYLE= """" >The passive construction is regularly formed in Icelandic with the dative object promoted to subject, keeping its case marking, and with the verb complex occurring with the auxiliary 'be' and the past participle of the main verb. </SPAN>",Coded,,
3410010085,icel1247,Genitive Subject Ambitransitive vs. Transitive,"<SPAN STYLE= """" >These are intransitive verbs with genitive subjects which seem to be derived from transitive verbs with genitive objects. </SPAN>",Uncoded,,
3410207545,icel1247,Dat-Acc Ambiditransitive,"<SPAN STYLE= """" >These are transitive verbs with dative subjects and accusative objects which seem to be derived from ditransitive verbs with an indirect dative object and an accusative direct object. </SPAN>",Uncoded,,
3410664730,icel1247,Impersonal mediopassive,"<SPAN STYLE= """" >This an impersonal passive has the mediopassive </SPAN><SPAN STYLE= ""font-style:italic;"" >-st</SPAN><SPAN STYLE= """" > suffix on the verb and not the ordinary passive morphology.</SPAN>",Coded,,
9339625203,icel1247,Ambitransitive with conjugation variation,"<SPAN STYLE= """" >This construction is a weak transitive, which alternats with a strong intransitive.</SPAN>",Coded,,
11685699672,icel1247,Prepositional Object alternation,"<SPAN STYLE= """" >Some transitive predicates alternate between selecting for a direct object and a prepositional object. This alternation is the variant with the prepositional object.</SPAN>",Uncoded,,
11685707192,icel1247,Direct Object alternation,"<SPAN STYLE= """" >Some transitive predicates alternate between selecting for a direct object and a prepositional object. This alternation is the variant with the direct object.</SPAN>",Uncoded,,
3444274941,hokk1249,Lexical argument decreasing alternation,"<SPAN STYLE= """" >Suffixation of lexical transitivity alternation suffixes </SPAN><SPAN STYLE= ""font-style:italic;"" >-e</SPAN><SPAN STYLE= """" > and </SPAN><SPAN STYLE= ""font-style:italic;"" >-ar</SPAN><SPAN STYLE= """" > results in this alternation. The agent argument is removed and the internal argument (in most cases, theme argument) is promoted to subject position.</SPAN>",Coded,,
3444279325,hokk1249,Lexical argument increasing alternation,"<SPAN STYLE= """" >Suffixation of lexical transitivity alternation suffixes </SPAN><SPAN STYLE= ""font-style:italic;"" >-e</SPAN><SPAN STYLE= """" > and </SPAN><SPAN STYLE= ""font-style:italic;"" >-as</SPAN><SPAN STYLE= """" > results in this alternation. The agent argument is introduced into the subject position and the theme argument of the corresponding intransitive verb is demoted to direct object.</SPAN>",Coded,,
3444287717,hokk1249,DO passive,"<SPAN STYLE= """" >The passive predicate is formed through suffixation of </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/.</SPAN><SPAN STYLE= """" > DO passivization causes the promotion of the direct object into subject position and the demotion of the subject. The demoted subject is case-marked with the dative case particle </SPAN><SPAN STYLE= ""font-style:italic;"" >=ni</SPAN><SPAN STYLE= """" > or the complex case particle </SPAN><SPAN STYLE= ""font-style:italic;"" >=niyotte</SPAN><SPAN STYLE= """" >.</SPAN>",Coded,,
3444295115,hokk1249,Causative,"<SPAN STYLE= """" >A-nom (L-dat) X-acc V &lt;&gt; C-nom A-dat (L-dat) P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase<BR></SPAN><SPAN STYLE= """" >A-nom L/R-dat T-acc V &lt;&gt; C-nom A-dat R/L-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase<BR></SPAN><SPAN STYLE= """" >A-nom L-acc P-inst V &lt;&gt; C-nom A-dat L-acc P-inst V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase<BR></SPAN><SPAN STYLE= """" >A-nom L-acc V &lt;&gt; C-nom A-{acc/dat} L-abl V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase<BR></SPAN><SPAN STYLE= """" >A-nom L-acc V &lt;&gt; C-nom A-dat P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase<BR></SPAN><SPAN STYLE= """" >A-nom L-dat P-acc V &lt;&gt; C-nom A-dat P-acc L-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom L-dat T-acc V &lt;&gt; C-nom A-dat L-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom L-dat V &lt;&gt; C-nom A-{dat/acc} L-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom L-dat V &lt;&gt; C-nom A-acc P-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom P-acc L-dat V &lt;&gt; C-nom A-dat P-acc L-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom P-acc V &lt;&gt; C-nom A-dat P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom P-dat V &lt;&gt; C-nom A-acc P-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom R-dat P-acc V &lt;&gt; C-nom A-dat R-dat P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom R-dat T-acc V &lt;&gt; C-nom A-dat R-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom R-gen=</SPAN><SPAN STYLE= ""font-style:italic;"" >tokoro</SPAN><SPAN STYLE= """" >-dat T-acc V &lt;&gt; C-nom A-dat R-gen=</SPAN><SPAN STYLE= ""font-style:italic;"" >tokoro</SPAN><SPAN STYLE= """" >-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom R-gen-</SPAN><SPAN STYLE= ""font-style:italic;"" >tokoro</SPAN><SPAN STYLE= """" >-dat T-acc V &lt;&gt; C-nom A-dat R-gen-</SPAN><SPAN STYLE= ""font-style:italic;"" >tokoro</SPAN><SPAN STYLE= """" >-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom T-acc V &lt;&gt; C-nom A-dat T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-{com/dat} V &lt;&gt; C-nom A-acc X-{com/dat} V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-abl P-acc V &lt;&gt; C-nom A-dat P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-abl P-acc V &lt;&gt; C-nom A-dat X-abl P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-abl P-acc V &lt;&gt; C-nom A-dat X-abl T-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-acc V &lt;&gt; C-nom A-dat X-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-acc Y-com V &lt;&gt; C-nom A-dat X-acc Y-com V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-dat &quot;&hellip;&quot; V &lt;&gt; C-nom A-dat X-dat Y-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom X-</SPAN><SPAN STYLE= ""font-style:italic;"" >nituite</SPAN><SPAN STYLE= """" > V &lt;&gt; C-nom A-dat X-</SPAN><SPAN STYLE= ""font-style:italic;"" >nituite</SPAN><SPAN STYLE= """" > V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom Y-dat X-acc V &lt;&gt; C-nom A-dat X-acc (*Y-dat) V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom Y-dat X-acc V &lt;&gt; C-nom A-dat Y-dat X-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>A-nom Y-dat X-gen-</SPAN><SPAN STYLE= ""font-style:italic;"" >koto</SPAN><SPAN STYLE= """" >-acc V &lt;&gt; C-nom A-dat Y-dat X-gen-</SPAN><SPAN STYLE= ""font-style:italic;"" >koto</SPAN><SPAN STYLE= """" >-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>E-nom M-acc V &lt;&gt; C-nom E-dat St-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>E-nom St-acc V &lt;&gt; C-nom E-dat St-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>E-nom St-acc V &lt;&gt; C-nom Exp-dat St-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>E-nom T-acc V &lt;&gt; C-nom E-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>Exp-nom P-acc V &lt;&gt; C-nom A-dat P-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom L-dat V &lt;&gt; C-nom S-{dat/acc} L-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom L-dat V &lt;&gt; C-nom S-acc L-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; ?-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; C-nom A-dat (Path-acc) V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; C-nom S-{dat/acc} V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; C-nom S-acc V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; C-nom S-dat (X-acc) V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN><SPAN STYLE= """" ><BR>S-nom V &lt;&gt; C-nom S-dat V-</SPAN><SPAN STYLE= ""font-style:italic;"" >sase</SPAN>",Coded,,
3444304636,hokk1249,Potential (ability),"<SPAN STYLE= """" >The potential predicate is formed through suffixation of the potential suffixes </SPAN><SPAN STYLE= ""font-style:italic;"" >/e/</SPAN><SPAN STYLE= """" > and </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" >. The allomorph is determined by the phonological shape of the verb root. When the verb root ends with a consonant, </SPAN><SPAN STYLE= ""font-style:italic;"" >/e/</SPAN><SPAN STYLE= """" > is selected. For the other cases, </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" > is selected. The allomorph </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" > optionally undergoes deletion of </SPAN><SPAN STYLE= ""font-style:italic;"" >/ra/</SPAN><SPAN STYLE= """" > and it is realized as </SPAN><SPAN STYLE= ""font-style:italic;"" >/re/</SPAN><SPAN STYLE= """" >. The potential 1 construction describes the ability of the agent. The case frame of this construction is the same as that of the corresponding active sentence. In Standard Japanese potential constructions, the subject may be case-marked in the dative. On the other hand, in this dialect, this type of case alternation does not occur. This alternation does not change the valency.</SPAN>",Coded,,
3444309084,hokk1249,Anticausative with /rasar/,"<SPAN STYLE= """" >Anticausativization in the Hokkaido dialect employs the suffix </SPAN><SPAN STYLE= ""font-style:italic;"" >/rasar/</SPAN><SPAN STYLE= """" > as a morphological marker. Anticausativization in this dialect applies to the accomplishment transitive verbs. Direct objects in the active sentences correspond to the anticausative subject. Activity verbs can be anticausativized when the combination of verb and object implies a change of state.</SPAN>",Coded,,
10323189442,hokk1249,IO passive,"<SPAN STYLE= """" >The passive predicate is formed through suffixation of </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" >. IO passivization causes the promotion of the indirect object into subject position and the demotion of the subject. The demoted subject is case-marked with the dative case particle </SPAN><SPAN STYLE= ""font-style:italic;"" >=ni</SPAN><SPAN STYLE= """" > or the complex case particle </SPAN><SPAN STYLE= ""font-style:italic;"" >=niyotte</SPAN><SPAN STYLE= """" >. The direct object remains in accusative.</SPAN>",Coded,,
10323317140,hokk1249,potential (property),"<SPAN STYLE= """" >The potential predicate is formed through suffixation of the potential suffixes </SPAN><SPAN STYLE= ""font-style:italic;"" >/e/</SPAN><SPAN STYLE= """" > and </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" >. The allomorph is determined by the phonological shape of the verb root. When the verb root ends with a consonant, </SPAN><SPAN STYLE= ""font-style:italic;"" >/e/</SPAN><SPAN STYLE= """" > is selected. For the other cases, </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" > is selected. The allomorph </SPAN><SPAN STYLE= ""font-style:italic;"" >/rare/</SPAN><SPAN STYLE= """" > optionally undergoes deletion of </SPAN><SPAN STYLE= ""font-style:italic;"" >/ra/</SPAN><SPAN STYLE= """" > and it is realized as </SPAN><SPAN STYLE= ""font-style:italic;"" >/re/</SPAN><SPAN STYLE= """" >. The potential 2 construction describes a property of a certain entity. In this construction, the agent is removed. </SPAN>",Coded,,
3531175320,ainu1240,Object-oriented reciprocal,"<SPAN STYLE= """" >Prefix </SPAN><SPAN STYLE= ""font-style:italic;"" >u-</SPAN><SPAN STYLE= """" >. Valency reducing, object deleting, the so-called object-oriented reciprocal with the meaning of joining sth/sb together. <BR>A distinctive feature of this diathesis type is the omission of one of the objects co-referential with another object. Unlike subject-oriented constructions, these may have a singular subject, while the object is as a rule plural semantically or it refers to an entity composed of some parts involved in the action. The reciprocals belonging here denote joining, mixing, comparing two or more entities together and the like. There are about 20 object-oriented reciprocals in our corpus and all of them are derived either from three-argument causatives or applicatives (Alpatov et al. 2007: 1776).</SPAN>",Coded,,
