ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,verb_type,original_script,simplex_or_complex,Basic_Coding_Frame_ID
italian-sit-down-1,,italian,sit-down,sedersi,sedersi,,"<SPAN STYLE= """" >The verb </SPAN><SPAN STYLE= ""font-style:italic;"" >sedere</SPAN><SPAN STYLE= """" > in its non-reflexive form denotes a state (</SPAN><SPAN STYLE= ""font-style:italic;"" >Mario siede</SPAN><SPAN STYLE= """" > 'Mario is seated'), whilst the corresponding reflexive form </SPAN><SPAN STYLE= ""font-style:italic;"" >sedersi</SPAN><SPAN STYLE= """" > denotes a change of state (</SPAN><SPAN STYLE= ""font-style:italic;"" >Mario si siede</SPAN><SPAN STYLE= """" > 'Mario takes a seat', Salvi &amp; Vanelli 2004: 50, Cennamo 2011: 3).<BR>In the corresponding causative structure, the reflexive morpheme is lost, as it is usually the case with causativization of all pronominal patterns.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757696113
italian-run-1,,italian,run,correre,correre,,"<SPAN STYLE= ""font-style:italic;"" >Correre</SPAN><SPAN STYLE= """" > is a manner of motion verb. It allows a telic reading when the direction of movement is overtly expressed, with ensuing selection of the perfective auxiliary </SPAN><SPAN STYLE= ""font-style:italic;"" >essere</SPAN><SPAN STYLE= """" > ('be') and past participle agreement with the subject in compound tenses. The verb marginally allows a transitive use with a cognate object.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-jump-1,,italian,jump,saltare,saltare,,"<SPAN STYLE= """" >The verb </SPAN><SPAN STYLE= ""font-style:italic;"" >saltare</SPAN><SPAN STYLE= """" > in its intransitive use selects the auxiliary </SPAN><SPAN STYLE= ""font-style:italic;"" >essere</SPAN><SPAN STYLE= """" > 'BE' in compund tenses if the process is bounded (i.e., telic) (e.g., </SPAN><SPAN STYLE= ""font-style:italic;"" >i ragazzi sono saltati in piedi</SPAN><SPAN STYLE= """" >, 'the boys are jumped in foot', 'the boys have stood up' (lit. 'have jumped up'). It selects instead the auxiliary </SPAN><SPAN STYLE= ""font-style:italic;"" >avere</SPAN><SPAN STYLE= """" > 'HAVE' if the process is unbounded, i.e., atelic, the past participle reverting to the unmarked masculine singular form (e.g.,</SPAN><SPAN STYLE= ""font-style:italic;"" > i ragazzi hanno saltato sul letto</SPAN><SPAN STYLE= """" >, 'the boys have jumped on the bed').<BR><BR>This verb also allows a transitive structure.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-sing-1,,italian,sing,cantare,cantare,,"<SPAN STYLE= """" >This verb also allows a transitive structure, although only with a restricted set of objects, namely cognate objects and other arguments whose semantic features are part of the lexical meaning of the verb (lexical solidarity, Coseriu 1971: 309ff.).</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-live-1,,italian,live,abitare,abitare,,"<SPAN STYLE= """" >With </SPAN><SPAN STYLE= ""font-style:italic;"" >abitare</SPAN><SPAN STYLE= """" >, an elaborator seems to be necessary, either a location, a manner or a comitative, if the location is not expressed.<BR>This verb also allows a transitive use, with the meaning 'to have as one's home, to inhabit'. Under this meaning it can also be passivized.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757696113
italian-appear-1,,italian,appear,apparire,apparire,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-die-1,,italian,die,morire,morire,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-fall-1,,italian,fall,cadere,cadere,,"<SPAN STYLE= """" >The verb </SPAN><SPAN STYLE= ""font-style:italic;"" >cadere</SPAN><SPAN STYLE= """" >, like other unaccusatives, in compound tenses selects the auxiliary BE, and in the impersonal of reflexives the past participle is in the plural (masculine or feminine, depending on the understood unexpressed argument, signalled by the reflexive morpheme </SPAN><SPAN STYLE= ""font-style:italic;"" >si</SPAN><SPAN STYLE= """" >.)</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-feel-cold-1,,italian,feel-cold,sentire freddo,sentire freddo,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,VA,,Simplex,4757696113
italian-feel-cold-2,,italian,feel-cold,avere freddo,avere freddo,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,VA,,Unknown,4757696113
italian-be-hungry-1,,italian,be-hungry,avere fame,avere fame,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,NV,,Unknown,4757710632
italian-be-hungry-2,,italian,be-hungry,essere affamato,essere affamato,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,COP A,,Unknown,4757710632
italian-rain-1,,italian,rain,piovere,piovere,,"<SPAN STYLE= """" >In compound tenses the auxiliary BE is selected if the predicate is telic, whilst both BE and HAVE may occur if the process is atelic (Sorace 2000: 878, Cennamo 2010).<BR>Several weather verbs allow also a transitive use - although with a partial change of meaning whereby the verb becomes a telic change of location verb, with the meaning 'come down, fall' - with inanimate subjects (less frequently with animate ones). Most typically the subject is postverbal and indefinite.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,6079945091
italian-get-1,,italian,get,ricevere,ricevere,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4758013371
italian-cry-1,,italian,cry,piangere,piangere,,"<SPAN STYLE= """" >The verb </SPAN><SPAN STYLE= ""font-style:italic;"" >piangere</SPAN><SPAN STYLE= """" > marginally allows a peripheral argument/adjunct to occur as a core object argument, in an applicative-like pattern, as in</SPAN><SPAN STYLE= ""font-style:italic;"" > Anna piange la morte dell'amico</SPAN><SPAN STYLE= """" >, the corresponding transitive pattern of </SPAN><SPAN STYLE= ""font-style:italic;"" >Anna piange per la morte dell&rsquo;amico</SPAN><SPAN STYLE= """" >, where an original peripheral argument/adjunct occurs as a core object argument, although the verb morphology does not change, unlike in canonical applicative constructions (WALS, chapter 109; Peterson 2005). In addition, in the transitive use the verb acquires a different sense, 'mourn'. In its intransitive, basic pattern, the verb is unergative, therefore selecting the auxiliary 'have' in compound tenses, and lack of past participle agreement with the S argument, either overtly expressed or understood, as in the impersonal reflexive construction.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757710632
italian-make-1,,italian,make,fare,fare,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4757686076
italian-think-1,,italian,think,pensare,pensare,,"<SPAN STYLE= """" >With this verb, the animate object is always expressed as a prepositional phrase, headed by </SPAN><SPAN STYLE= ""font-style:italic;"" >a</SPAN><SPAN STYLE= """" > 'to'. When the object is inanimate, instead, its prepositional or canonical object encoding reflects the degree of attainment of the verbal process, in a conative-like alternation, with the non-prepositional encoding of P signaling full attainment of the process.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4301902544
italian-search-for-1,,italian,search-for,cercare,cercare,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4298676080
italian-hug-1,,italian,hug,abbracciare,abbracciare,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,,,Simplex,4298676080
italian-feel-pain-1,,italian,feel-pain,sentire dolore,sentire dolore,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,VA,,Complex,4757696113
italian-feel-pain-2,,italian,feel-pain,avere dolore,avere dolore,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,VA,,Unknown,4757696113
italian-be-sad-1,,italian,be-sad,essere triste,essere triste,,"<SPAN STYLE= """" >In the impersonal form the predicate is in the plural, following the general rule whereby in the impersonal pattern with the reflexive morpheme the nominal form (past participle with unaccusatives, adjectives and nouns) is in the plural.</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,COP A,,Unknown,4757710632
italian-be-ill-1,,italian,be-ill,essere malato,essere malato,,"<SPAN STYLE= """" >In the impersonal reflexive pattern the predicate (i.e., the adjective) is in the plural, reflecting the general rule whereby in the impersonal construction the nominal part of the predicate (adjective/noun/past participle of unaccusatives) is in the plural (Salvi 1988, Cennamo 2011b)</SPAN>",3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,COP A,,Unknown,4757710632
italian-be-dry-1,,italian,be-dry,essere arido,essere arido,,,3402403143;2874252477;2874266438;2943192186;2943267099;2943336795;2943664905;2944089261;2944272200;2950195926;2950282542;2951934982;3004225684;3053873461;3280685095;3280744892;3287231888;3289135506;3297008640;3297140895;3306177926;3314680274;3391211044;3399092372;3399101279;3399106750;3399116676;3399222209;3437822654;3437834721;3438166280;7909307404;7978984386;7980934773;7980947339;9688804720;9688819902;15652788726,,,,,COP A,,Unknown,4757710632
